freq_beautiful,freq_coca_general,freq_acl,cos_target,euclidean_distance,posMASC,is_problematic,word_length,count_vowel,y,posMASC_le
5660985,861,12,0.37970060110092163,6.456686019897461,VBG,0,7,2,0,10
119294241,59036,8232,0.6283423900604248,4.70663595199585,NN,0,5,2,0,3
589741,0,4,0.44424229860305786,6.155191898345947,VB,0,6,1,1,8
3277331,7213,90,0.33315667510032654,6.69020414352417,NN,0,8,3,0,3
462836169,741437,19220,0.8396946787834167,2.7171058654785156,RB,0,4,1,1,5
100886343,26463,2266,0.5923340320587158,4.844915866851807,NN,0,5,1,1,3
29649598,21074,9221,0.4989902079105377,5.1587042808532715,NN,0,3,1,0,3
4186936,12233,47,0.4065092206001282,5.987505912780762,RB,0,11,4,1,5
231310420,213652,3212,0.6226226687431335,4.77155876159668,NN,0,5,3,1,3
166005029,190933,1151,0.5342680280749532,5.334279067660825,VB,0,4,2,1,8
11857523,11894,1194,0.5327053808183919,5.118330851006944,JJ,0,10,4,0,0
488024109,399602,11566,0.76865553855896,3.3135616779327393,RB,0,4,1,1,5
176295589,57330,1628,0.4872446656227112,5.741334915161133,NN,0,5,1,1,3
306100813,974670,11676,0.9190760850906372,2.151670217514038,VB,0,4,1,0,8
80312172,269180,41330,0.6031364798545837,3.9769718647003174,VBG,0,4,2,1,10
3801498,5412,20,0.4716800771774907,5.221456478310263,JJ,0,8,3,1,0
32551647,24952,1485,0.7381037473678589,3.793193817138672,JJ,0,8,2,1,0
79240506,37665,344,0.5432693958282471,6.226107597351074,NN,0,6,3,0,3
32011339,21783,254,0.43998584151268005,5.737141132354736,NN,0,4,1,0,3
4846365,10247,6768,0.5579844117164612,4.173397541046143,VBG,0,11,4,1,10
7833420,24201,806,0.44347521662712097,5.715362548828125,VB,0,8,4,1,8
205629763,88880,8280,0.5401152968406677,5.024965763092041,VBD,0,6,2,1,9
140688602,415915,30897,0.7184039950370789,3.5717546939849854,VBD,0,4,2,0,9
31179707,26661,35256,0.42790403962135315,6.424859046936035,NN,0,10,4,1,3
9822471,52347,294,0.7070904970169067,4.47382926940918,VBD,0,5,2,0,9
239670331,121005,13888,0.6109579205513,4.652093410491943,VBD,0,4,2,0,9
283858893,148448,8619,0.4166804254055023,6.083592414855957,NNS,0,6,2,1,4
190205072,178556,1562,0.7536993026733398,4.224606037139893,NN,0,5,2,0,3
2247431740,1400622,165,0.7147261500358582,3.1580991744995117,RB,0,2,1,0,5
319376932,304665,40182,0.7350484132766724,3.509629487991333,NN,0,4,2,1,3
9822471,52347,294,0.7393657565116882,4.1868438720703125,VBD,0,5,2,0,9
10140662,6546,37,0.3727622926235199,6.168641090393066,NNS,0,8,4,1,4
416210411,265879,86548,0.778507279053164,3.315542347816791,JJS,0,4,1,1,2
84857974,136908,8522,0.7413854002952576,3.582371950149536,RB,0,5,2,1,5
40671821,43693,5566,0.412622481797311,6.232841825389307,NNS,0,3,1,1,4
137696613,94075,596,0.6030703783035278,4.8863606452941895,VB,0,4,1,1,8
83949754,80211,73265,0.5277673602104187,4.879601955413818,VBP,0,6,3,0,12
488024109,399602,11566,0.7714427709579468,3.2907564640045166,RB,0,4,1,1,5
43110969,10709,15,0.5804443955421448,5.879422664642334,JJ,0,5,2,1,0
145430147,89409,0,0.6901384798646475,4.004257714804495,RBR,0,4,1,1,6
39001376,110964,933,0.5699293613433838,4.521144866943359,VBD,0,4,2,0,9
83845349,64322,1449,0.6211817860603333,5.25626802444458,NN,0,4,2,1,3
65501110,105127,4954,0.5679758787155151,4.519049167633057,VBD,0,4,1,0,9
143062438,263274,19421,0.715395450592041,3.716695547103882,VB,0,3,1,1,8
107839275,60391,27463,0.5909594893455505,4.540929317474365,JJ,0,6,2,1,0
3400031103,3709830,767886,0.815714955329895,2.7945940494537354,RB,0,4,1,0,5
82222044,115601,693,0.7478981614112854,3.4204342365264893,VBG,0,8,3,1,10
0,0,0,0.05995537286163168,10.137950775258547,JJ,0,14,4,0,0
119602514,252367,6380,0.6056625843048096,4.2671284675598145,VB,0,4,2,1,8
2754313,15745,690,0.41392430663108826,5.073828220367432,VBN,0,8,4,1,11
829969374,865430,38993,0.7576006650924683,3.0062947273254395,RB,0,2,1,0,5
231310420,213652,3212,0.5842419567503575,4.93753080205274,NN,0,5,3,0,3
12459909,18245,818,0.6647692918777466,3.9461452960968018,JJ,0,7,4,1,0
16798232,20598,208,0.548396284255325,4.877762182976008,NN,0,8,4,1,3
645824184,27424,1421,0.46004554629325867,5.773425102233887,VB,0,7,2,1,8
244491090,50218,7783,0.586388349533081,4.316283702850342,VBD,0,5,1,1,9
244690155,161425,2653,0.4590621088016431,5.990428353270554,JJ,0,5,1,0,0
63777575,191472,9465,0.6243122220039368,4.088929176330566,VBZ,0,4,1,1,13
156845267,2077536,11507,0.5622128248214722,4.3135986328125,VBD,0,3,1,1,9
605626,1695,24,0.28942757844924927,5.921271800994873,VBG,0,5,3,1,10
156845267,2077536,11507,0.7642725110054016,3.4283950328826904,VBD,0,3,1,1,9
90210309,13309,283,0.536695659160614,5.69223690032959,NN,0,11,4,1,3
0,0,0,0.0693655575165407,10.185277688319232,JJ,0,7,2,0,0
605984508,1080432,19740,0.6988744735717773,3.653367757797241,VBG,0,3,1,1,10
64649558,54222,32435,0.6774308085441589,4.020320415496826,VB,0,6,2,1,8
81652767,59259,5038,0.3934726417064667,5.909197807312012,JJ,0,4,2,1,0
36676771,9196,304,0.5597677230834961,5.073659420013428,JJ,0,5,2,0,0
611387736,657619,20004,0.6160707473754883,3.8252944946289062,RB,0,3,1,1,5
519537222,159496,6681,0.5569512248039246,5.531135082244873,NN,0,7,3,1,3
39440877,30054,3104,0.5891997814178467,5.3066301345825195,JJ,0,4,1,1,0
89075990,23551,10155,0.615807056427002,4.0690155029296875,RB,0,9,2,1,5
84857974,136908,8522,0.5199518203735352,4.537824630737305,RB,0,5,2,1,5
5014202,3776,406,0.36481618881225586,6.0632734298706055,VBN,0,8,4,1,11
84857974,136908,8522,0.6695732474327087,3.9482421875,RB,0,5,2,1,5
206582673,209934,2776,0.6819170713424683,5.26107931137085,NN,0,10,3,1,3
16342426,29485,255,0.3913213908672333,6.307277679443359,NNS,0,4,2,0,4
31677743,70781,3419,0.7494957447052002,3.919886350631714,RB,0,6,2,1,5
181445531,459435,10996,0.47627875208854675,5.587124824523926,NNS,0,3,1,1,4
111229798,134256,20704,0.7866572737693787,3.3703372478485107,JJS,0,5,2,1,2
214702696,127523,14396,0.4478842616081238,5.963168621063232,NN,0,3,1,1,3
137134662,106431,4746,0.5988001227378845,4.874655723571777,NN,0,10,5,1,3
2369545,3335,13,0.4054553210735321,5.456396579742432,NNS,0,9,3,1,4
50669807,51653,507,0.5817312002182007,5.329649448394775,JJ,0,4,1,0,0
1564202750,5335769,199640,0.7714383006095886,3.237205982208252,NN,0,4,2,0,3
6782491,10666,62,0.48855775594711304,6.008169174194336,NNS,0,8,4,0,4
66395121,138024,8719,0.8187834024429321,3.0843517780303955,RB,0,6,2,0,5
22592560,35406,3552,0.4606478810310364,5.079792499542236,VBN,0,7,3,1,11
13243591,43834,281,0.7843727469444275,3.283884286880493,VBP,0,5,1,1,12
7211272,28575,215,0.5138277411460876,5.045632362365723,VBN,0,4,1,1,11
4758401,1798,34,0.4694330394268036,5.991765975952148,NN,0,6,2,1,3
130054708,94488,8742,0.554037674345554,4.8173170021203,JJ,0,4,1,1,0
15837188,33091,111,0.6009726127553714,5.710816851928489,NN,0,6,2,0,3
13703047,15846,278,0.5477007465733197,5.1981998083373036,NN,0,9,3,0,3
1851099,7320,26,0.6004796028137207,4.741794109344482,NNS,0,7,2,1,4
0,0,0,0.09599950262641528,10.058637871429184,VBG,0,8,3,1,10
1355214,1713,35,0.5101781487464905,5.970684051513672,NN,0,5,2,0,3
14872850,31940,1460,0.4128777086734772,6.077171325683594,NN,0,3,2,0,3
114384208,319415,9466,0.6882649660110474,4.083661079406738,VBD,0,3,0,1,9
52688696,183865,2615,0.6343512535095215,4.681386947631836,NNS,0,3,2,0,4
11624610,31910,231,0.6083803772926331,4.87144660949707,JJ,0,3,0,0,0
54062139,110724,29177,0.7489364147186279,3.3281848430633545,VBG,0,8,3,0,10
3697756,14727,46,0.5074582516806889,5.686642106462359,NN,0,11,3,1,3
3884875,11014,193,0.40118688344955444,6.693345546722412,NN,0,7,2,1,3
181445531,459435,10996,0.6586887240409851,4.8351826667785645,NN,0,3,1,1,3
61719969,131426,6659,0.9024919867515564,2.373643398284912,VBP,0,10,3,1,12
264448339,52946,10625,0.47466906905174255,5.938924312591553,VBN,0,6,2,1,11
35660913,119290,1906,0.6819775700569153,3.926891326904297,NN,0,6,2,0,3
605984508,1080432,19740,0.7546582221984863,3.35573148727417,VBD,0,3,1,0,9
220812328,146344,21589,0.7227883338928223,3.489488124847412,VB,0,3,1,1,8
3623942,8350,83,0.5260583758354187,5.924781322479248,NN,0,5,2,0,3
173043002,534884,12092,0.7552531957626343,3.4970312118530273,NN,0,4,2,0,3
172297,0,1,0.42384981339666594,7.079525116493293,NN,0,7,3,0,3
156845267,2077536,11507,0.6051754355430603,4.1472954750061035,VBD,0,3,1,1,9
62566660,57309,1975,0.4677847350897485,5.977096769677209,NNS,0,6,3,1,4
220970235,219869,13826,0.7390965819358826,3.414266586303711,NN,0,5,2,1,3
27406794,19429,428,0.5824106931686401,5.947037696838379,NN,0,3,2,0,3
1810794,11845,23,0.6201977133750916,6.90659761428833,NN,0,11,4,0,3
31759653,57901,8069,0.7927787899971008,3.0708611011505127,RB,0,7,2,1,5
38740174,63253,18691,0.5973619818687439,5.025620937347412,NN,0,6,2,1,3
0,0,0,0.03783130463217552,10.337086185235767,JJ,0,16,5,1,0
3381897,3354,12,0.34400978466175103,6.155956098796872,VB,0,6,3,0,8
2747961,16540,282,0.500043511390686,4.641841888427734,VBD,0,7,3,1,9
29535295,58380,2913,0.48542505502700806,5.165396213531494,VBD,0,4,2,1,9
97451660,438886,6405,0.7883666157722473,3.1647047996520996,NNS,0,5,1,1,4
6464990,6713,33,0.4965873062610626,6.17722749710083,NN,0,10,3,1,3
205629763,88880,8280,0.5452123839495095,5.035411416961018,VBD,0,6,2,0,9
156845267,2077536,11507,0.7266073822975159,3.6386404037475586,VBD,0,3,1,1,9
85043687,31008,1455,0.4843515455722809,6.08496618270874,JJ,0,6,3,0,0
68426,646,4,0.05843384191393852,7.160999298095703,JJ,0,8,3,1,0
605984508,1080432,19740,0.6085385936596355,4.0657512086465015,VB,0,3,1,1,8
42494931,39479,892,0.4787771701812744,6.070899963378906,NN,0,5,2,0,3
66632805,74795,3923,0.7610684037208557,3.4470229148864746,NN,0,6,2,1,3
158421100,74861,3007,0.44046059250831604,6.731007099151611,NNS,0,5,3,0,4
150748333,204041,8150,0.6357252597808838,5.002867221832275,VB,0,4,1,1,8
156845267,2077536,11507,0.6859007477760315,3.802083730697632,VBD,0,3,1,1,9
93714361,44231,24071,0.4077513813972473,5.849994659423828,NNS,0,4,2,1,4
3933278,17139,49,0.5057817697525024,5.422389030456543,VBD,0,7,3,1,9
60316327,17451,1558,0.5129854083061218,4.8762969970703125,JJ,0,9,3,1,0
254164055,264804,5040,0.5695439577102661,5.3014116287231445,NN,0,6,2,1,3
1070245,947,39,0.2828013598918915,6.685531139373779,NNS,0,10,4,1,4
79199815,115837,3498,0.6346365809440613,4.48527717590332,NN,0,5,2,1,3
45133501,24341,1794,0.4648068845272064,5.5947089195251465,VBN,0,7,2,1,11
112902176,17921,6994,0.4951454997062683,5.282679080963135,NNS,0,4,1,1,4
54063969,0,8692,0.7094396352767944,3.680950164794922,RB,0,6,2,1,5
184406888,38894,1994,0.44301268458366394,5.928220748901367,NNS,0,8,3,1,4
53444032,124560,578,0.6291074156761169,4.9878950119018555,NN,0,7,2,0,3
19640247,4195,4232,0.5672187805175781,4.389265060424805,JJ,0,9,3,0,0
39897915,52940,2054,0.6320664286613464,4.081616401672363,VBP,0,4,1,1,12
54831021,18776,992,0.4735305828931193,5.452918385640735,NN,0,10,4,1,3
12233823,7469,93,0.41497376561164856,6.01636266708374,NN,0,9,3,1,3
220812328,146344,21589,0.6560776829719543,3.8335304260253906,VBG,0,3,1,1,10
87785549,24302,440,0.6038244366645813,6.306086540222168,NNS,0,4,2,1,4
122498186,80007,1803,0.4199988842010498,6.175234794616699,NNS,0,4,1,0,4
605984508,1080432,19740,0.8079116940498352,3.0459232330322266,VBG,0,3,1,1,10
908705570,832974,84994,0.6452957241880016,3.917731643607309,NN,0,4,2,1,3
43706094,9358,356,0.5528590172015814,5.74646713402211,NN,0,7,2,1,3
217856550,838695,5100,0.8232057690620422,3.176210403442383,VBP,0,5,1,1,12
324272258,217148,4381,0.6564184427261353,4.899494647979736,NNS,0,7,2,1,4
22253866,16836,209,0.3342965245246887,5.9575066566467285,VBN,0,4,1,0,11
9722004,12432,89,0.2787191867828369,7.0923357009887695,NNS,0,4,1,1,4
57912422,65913,118544,0.5369486808776855,5.090810298919678,NNS,0,4,2,1,4
61635402,60615,7911,0.5434954762458801,4.422194957733154,RB,0,8,2,1,5
12100130,46390,134,0.6190960620161713,5.536764221090568,NN,0,8,3,0,3
5973507,7192,41,0.7233485579490662,5.773666858673096,NN,0,4,1,0,3
908705570,832974,84994,0.7877553105354309,3.179081916809082,NN,0,4,2,1,3
30169763,15043,173,0.5089503526687622,5.7197489738464355,NN,0,8,2,0,3
305515604,511585,55700,0.8371372818946838,2.6049368381500244,NN,0,3,1,1,3
324272258,217148,4381,0.5402478575706482,5.316047191619873,NN,0,7,2,1,3
119747393,360478,14673,0.6012428402900696,5.49216365814209,NN,0,5,1,1,3
13398,0,0,0.28797537088394165,6.647739410400391,NNS,0,5,2,1,4
42560499,79355,5886,0.5152159333229065,6.1158342361450195,NNS,0,7,3,1,4
12365108,3184,238,0.4570941627025604,6.025201797485352,VBN,0,8,4,1,11
22443877,24534,101,0.45713433623313904,5.579291820526123,NN,0,4,1,1,3
94815082,59349,19785,0.6086495518684387,4.640566349029541,JJ,0,10,5,1,0
110528740,126892,4250,0.8795002698898315,2.3535521030426025,JJ,0,4,2,1,0
14790481,17173,258,0.6519571542739868,4.814425945281982,NNS,0,4,1,0,4
3884875,11014,193,0.4739072322845459,6.435128211975098,NN,0,7,2,1,3
107799371,86999,1403,0.47458416223526,5.911837577819824,VBG,0,5,2,0,10
24047635,0,179,0.17809289693832397,6.374650478363037,JJ,0,4,1,1,0
11180601,12786,143,0.5013558864593506,5.682872295379639,NN,0,7,3,1,3
64814116,48861,433,0.582560122013092,5.197454452514648,NN,0,6,1,1,3
169231297,53658,3694,0.5332562923431396,4.946201801300049,NN,0,3,1,1,3
85523201,38170,5598,0.717599630355835,3.414492607116699,NN,0,4,2,0,3
183202885,52111,19251,0.5940861701965332,4.503188610076904,VB,0,7,3,1,8
421086358,1251786,10915,0.7543994784355164,3.3363847732543945,VBG,0,2,1,1,10
20400979,73976,686,0.5148184299468994,4.883750915527344,VBG,0,5,1,0,10
380725892,221361,151255,0.6864246726036072,3.985208511352539,JJ,0,4,1,1,0
154326119,680619,12878,0.7486353516578674,3.4358973503112793,VBG,0,4,2,0,10
15360894,16291,1862,0.5006101727485657,4.8288798332214355,NN,0,8,3,1,3
305515604,511585,55700,0.8582842350006104,2.477828025817871,NN,0,3,1,0,3
83592616,115134,10292,0.3247542679309845,5.9140095710754395,JJ,0,6,3,1,0
421086358,1251786,10915,0.7883195281028748,3.1197128295898438,VBG,0,2,1,0,10
78843808,56742,918,0.5374408960342407,6.328665256500244,NN,0,5,2,0,3
121296661,242773,29718,0.7028666138648987,3.8426084518432617,NN,0,4,1,1,3
193271293,37450,250,0.5091890096664429,6.3781514167785645,NN,0,9,4,0,3
156845267,2077536,11507,0.6630233526229858,3.913125991821289,VBD,0,3,1,1,9
156845267,2077536,11507,0.6982003915991134,3.732830330405114,VBD,0,3,1,1,9
13616735,23430,1034,0.4262428879737854,5.171809196472168,VBN,0,6,3,1,11
234822585,240374,92533,0.7863958240677578,2.8228301977658283,JJ,0,4,2,1,0
59652161,22957,1326,0.5088414549827576,5.493442058563232,NN,0,5,2,1,3
149130754,114259,3274,0.6145849227905273,5.192324161529541,NN,0,6,2,0,3
33646918,20157,170,0.5406731367111206,5.948182106018066,JJ,0,8,3,0,0
64314952,43195,17256,0.6555643081665039,3.979515314102173,NNS,0,7,3,1,4
1544771673,560978,164105,0.6973739862442017,3.5939838886260986,JJR,0,4,2,1,1
217856550,838695,5100,0.7440783977508545,3.575599193572998,VBD,0,5,1,1,9
8460088,10733,146,0.6068088412284851,4.123723030090332,JJ,0,7,4,0,0
143062438,263274,19421,0.7364850044250488,3.5991103649139404,VB,0,3,1,0,8
179794224,176090,109207,0.6339412331581116,4.126125812530518,JJ,0,9,3,1,0
154326119,680619,12878,0.8021899461746216,3.093065023422241,VB,0,4,2,1,8
173043002,534884,12092,0.6880322098731995,3.8517379760742188,VBG,0,4,2,1,10
2213445,5518,20,0.5082516670227051,5.242242336273193,VBD,0,5,1,1,9
13010129,17489,463,0.6210485100746155,4.833209037780762,JJ,0,3,1,0,0
56542418,45569,833,0.5900716781616211,4.886721134185791,NNS,0,6,2,1,4
42631203,16193,121,0.4398338496685028,6.169227600097656,NNS,0,4,1,0,4
578161543,502030,117989,0.7137024998664856,3.554772138595581,JJ,0,5,1,1,0
462836169,741437,19220,0.851913332939148,2.699279546737671,RB,0,4,1,1,5
8923706,13652,143,0.7380674481391907,5.542438507080078,NN,0,5,2,0,3
480303376,752220,13695,0.7441530823707581,3.964383602142334,NNS,0,6,3,1,4
107839275,60391,27463,0.5918765068054199,4.57290506362915,JJ,0,6,2,1,0
11077672,50540,215,0.5831025838851929,4.535149097442627,VBG,0,4,1,0,10
52756224,45922,821,0.6346991062164307,5.684328079223633,NN,0,4,1,0,3
244690155,161425,2653,0.5386642813682556,5.683102130889893,JJ,0,5,1,0,0
109553730,420804,3034,0.6535539063361794,4.027489013962122,VBN,0,4,1,1,11
645824184,27424,1421,0.4244207441806793,5.883533477783203,NN,0,7,2,1,3
24005157,30557,450,0.8123184442520142,3.0406622886657715,RB,0,6,2,1,5
217856550,838695,5100,0.8867713212966919,2.4795961380004883,VBP,0,5,1,1,12
125515260,81845,53389,0.4919733122563866,5.6032142156748215,NNS,0,5,2,1,4
2841184,13561,51,0.44124335050582886,5.783077239990234,VBD,0,4,2,0,9
93275872,140040,3113,0.5479529500007629,4.827579975128174,VB,0,4,2,1,8
958986,1046,38,0.4297802746295929,6.023621559143066,JJ,0,8,2,1,0
38886455,30737,2096,0.556582510471344,5.019775867462158,NNS,0,11,5,1,4
10507356,23670,155,0.5684342384338379,5.727550506591797,NN,0,4,2,0,3
245697701,391962,36892,0.6482201218605042,3.747692823410034,RB,0,4,2,1,5
25471127,10766,7515,0.42519789934158325,6.180537700653076,NNS,0,8,4,0,4
30771172,33081,224,0.5056249499320984,6.268856525421143,NN,0,9,3,0,3
501651226,95908,2456,0.5356057286262512,5.641329765319824,NN,0,5,2,1,3
42494931,39479,892,0.5656473636627197,5.7002854347229,NN,0,5,2,1,3
324272258,217148,4381,0.6549630165100098,4.9047722816467285,NN,0,7,2,1,3
5698721,4902,4,0.3185434341430664,5.860551357269287,NN,0,7,2,0,3
245697701,391962,36892,0.8443508744239807,2.7077548503875732,RB,0,4,2,1,5
68391647,7326,96,0.33719107508659363,6.601558685302734,VBD,0,5,1,0,9
421086358,1251786,10915,0.7404823303222656,3.4367940425872803,VBG,0,2,1,0,10
34675677,103130,7737,0.615735333385692,3.874463010797886,VBN,0,6,2,1,11
109553730,420804,3034,0.7543139457702637,3.5154519081115723,VBG,0,4,1,1,10
73010727,50813,391,0.6857990622520447,5.139969348907471,NN,0,9,5,1,3
26701492,118898,1701,0.6115704774856567,5.358455657958984,VBP,0,4,1,1,12
184406888,38894,1994,0.48861658573150635,5.701905727386475,NNS,0,8,3,1,4
91924001,298414,1824,0.7743197083473206,3.9187135696411133,VBP,0,4,2,1,12
13772033,9479,101,0.5658720135688782,5.4153289794921875,NN,0,5,1,0,3
100013194,116836,6115,0.6028112769126892,4.842463493347168,RBR,0,5,2,1,6
47500911,82866,5287,0.5015872716903687,4.853245735168457,VBN,0,5,3,1,11
148628729,30339,8635,0.4936777651309967,5.146637439727783,NN,0,7,2,1,3
0,25618,0,0.46119182924539265,6.705229652283664,JJ,0,7,3,0,0
379644437,68535,32900,0.5962313413619995,4.585134506225586,JJ,0,9,5,0,0
202563642,132310,76889,0.542093813419342,5.075368881225586,NN,0,5,2,0,3
55448425,39790,568,0.6475980877876282,4.633375644683838,NNS,0,14,5,1,4
2524494,2577,11,0.5217188000679016,6.028703212738037,NN,0,8,2,1,3
421086358,1251786,10915,0.7480036020278931,3.357102632522583,VB,0,2,1,1,8
681410380,754368,49621,0.7152466773986816,3.4201738834381104,VB,0,3,2,1,8
106400213,308827,3814,0.7286636233329773,3.8206288814544678,VB,0,3,1,0,8
480303376,752220,13695,0.7541792392730713,3.9405343532562256,NNS,0,6,3,1,4
119602514,252367,6380,0.7478778958320618,3.549187183380127,VB,0,4,2,1,8
681410380,754368,49621,0.6584751605987549,3.6939175128936768,VBD,0,3,2,1,9
472590641,55328,48030,0.4814089238643646,5.085020065307617,NN,0,4,1,1,3
37668153,42212,1313,0.5770264267921448,5.053043842315674,JJ,0,5,2,1,0
727598,1311,3,0.2257777899503708,7.063244819641113,NNS,0,5,2,0,4
716225,2025,30,0.3782174559832262,5.761754645469503,JJ,0,7,2,1,0
42436311,68874,15922,0.6245062351226807,4.3550896644592285,JJ,0,9,3,1,0
1582743,9315,41,0.5932222008705139,5.509588241577148,NN,0,7,2,0,3
330959949,168369,12670,0.6291733384132385,5.182301998138428,NN,0,4,2,1,3
4541475,6822,16,0.48392027616500854,5.0495147705078125,NN,0,5,2,0,3
5753134,28917,4262,0.6343383193016052,4.858878135681152,NN,0,8,3,1,3
611054034,233703,20034,0.5887005925178528,4.752119064331055,VBD,0,4,1,1,9
82024459,24139,534,0.6238444447517395,5.24661111831665,JJ,0,6,2,0,0
66395121,138024,8719,0.6906135082244873,3.788540840148926,RB,0,6,2,0,5
82024459,24139,534,0.4551759362220764,5.960747718811035,JJ,0,6,2,0,0
120495036,278670,7545,0.6556907892227173,4.183798789978027,VBZ,0,6,3,0,13
154326119,680619,12878,0.7325839400291443,3.552457809448242,VBD,0,4,2,0,9
421086358,1251786,10915,0.8389438390731812,2.794367551803589,VBP,0,2,1,0,12
26546473,50683,917,0.660010576248169,4.864574909210205,NN,0,7,3,1,3
10193393,7881,40,0.5186305046081543,5.99735689163208,NN,0,6,2,0,3
520585287,619260,49642,0.6888732314109802,3.4710915088653564,VBD,0,4,2,0,9
78421168,23766,2452,0.47138429096624435,5.65030023427489,NN,0,7,3,1,3
173043002,534884,12092,0.7272175550460815,3.6628172397613525,VBZ,0,4,2,1,13
147675944,12007,6011,0.6412270069122314,4.0736188888549805,VBG,0,7,2,1,10
425903347,192845,25128,0.7209101319313049,3.5446577072143555,JJ,0,4,1,1,0
51304347,52510,421,0.46672311425209045,6.510251045227051,NN,0,10,5,1,3
31879926,14084,4954,0.5135883092880249,5.5490522384643555,NN,0,5,1,1,3
20950675,90540,4602,0.542570948600769,4.565123558044434,VBP,0,6,3,1,12
462836169,741437,19220,0.837236762046814,2.7348203659057617,RB,0,4,1,1,5
156845267,2077536,11507,0.5916880965232849,4.206490993499756,VBD,0,3,1,1,9
61348302,60825,601,0.6313567757606506,5.721555233001709,NN,0,5,2,1,3
639711198,447805,39974,0.7360789179801941,3.4043612480163574,RB,0,4,2,1,5
639711198,447805,39974,0.6514045000076294,3.8146612644195557,RB,0,4,2,1,5
1470060,3006,1,0.4249454438686371,5.90873908996582,JJ,0,7,2,0,0
2627835,4361,10,0.3997786045074463,6.6597819328308105,NN,0,5,2,1,3
552841,2722,4,0.45287349820137024,5.105996131896973,JJ,0,7,2,0,0
44784448,16221,3037,0.533029317855835,5.6927361488342285,JJ,0,6,3,0,0
46946408,90697,414,0.6452103853225708,5.2496209144592285,NN,0,4,2,0,3
61348302,60825,601,0.5009619439459546,6.332298887251935,NN,0,5,2,1,3
0,0,0,0.11378981127613237,10.03724343844555,NN,0,11,4,0,3
41706145,34674,650,0.3753388870250347,6.930513037111409,NN,0,3,2,1,3
302729303,225292,67492,0.6488103866577148,3.7044951915740967,NN,0,4,1,1,3
23724057,91327,526,0.5823544263839722,5.263415336608887,NN,0,3,1,1,3
126517399,168673,1065,0.5721094012260437,5.65158224105835,NN,0,3,1,1,3
7936113,2501,809,0.29266756772994995,6.160338878631592,NN,0,4,1,1,3
618433,685,4,0.18801430214197587,6.448719411803835,JJ,0,10,5,1,0
220812328,146344,21589,0.6648785471916199,3.7795956134796143,VBD,0,3,1,1,9
70113140,193904,8377,0.7028773427009583,3.8149187564849854,VB,0,4,2,1,8
123160529,146786,10399,0.6895498633384705,3.5795741081237793,RB,0,3,1,1,5
67415846,50503,5505,0.703529417514801,3.9001519680023193,JJ,0,7,4,1,0
2247431740,1400622,165,0.7828100323677063,2.8304247856140137,RB,0,2,1,1,5
878659,1794,17,0.3060626685619354,6.344596862792969,VBD,0,5,1,0,9
235262594,84065,20041,0.5798934102058411,5.074450492858887,NN,0,7,2,1,3
126160941,51601,1732,0.48555686437051193,5.58034801605477,JJ,0,4,2,0,0
605984508,1080432,19740,0.7673407793045044,3.295974016189575,VBD,0,3,1,0,9
639711198,447805,39974,0.6754566431045532,3.7375411987304688,RB,0,4,2,1,5
39001376,110964,933,0.6153283311167679,4.308021764862819,VBD,0,4,2,0,9
113316224,173375,32373,0.5659213662147522,4.816728115081787,NN,0,4,2,0,3
1315103,2378,34,0.4394027590751648,5.4666428565979,JJ,0,8,3,0,0
464532702,137352,40435,0.542888879776001,4.938238143920898,NN,0,4,2,0,3
220970235,219869,13826,0.778831958770752,3.1901350021362305,NNS,0,5,2,1,4
681410380,754368,49621,0.7504783272743225,3.2414824962615967,VB,0,3,2,0,8
21578895,7276,277,0.6737872362136841,4.269506931304932,JJ,0,11,4,1,0
179224570,17248,621,0.38409990072250366,6.381855010986328,NNS,0,4,2,1,4
82222044,115601,693,0.7478981614112854,3.4204342365264893,VB,0,8,3,1,8
166657334,61602,30432,0.5439336895942688,4.3213419914245605,NN,0,4,2,0,3
451092583,834997,15591,0.5826044082641602,4.736493110656738,NN,0,4,2,1,3
1904607,0,7,0.3416157066822052,6.474302291870117,NN,0,5,0,0,3
369928941,589713,92586,0.6592445969581604,3.788238286972046,NN,0,4,1,0,3
159287179,59504,937,0.4213964343070984,6.138596534729004,JJ,0,3,1,1,0
15368116,28228,591,0.7163015604019165,3.735330581665039,JJ,0,4,2,0,0
82807978,75799,5010,0.5417208848644602,5.051342752202547,VBZ,0,4,2,0,13
6825099,7778,294,0.635856568813324,5.451309680938721,JJ,0,4,1,1,0
102234743,83911,6912,0.515171229839325,5.4145941734313965,VB,0,6,2,1,8
160812623,77741,1041,0.6602784991264343,4.915848731994629,NN,0,8,2,1,3
71972425,59891,8780,0.7177246809005737,3.7489309310913086,NN,0,4,2,0,3
681410380,754368,49621,0.6737079182397879,3.615266731255202,VB,0,3,2,1,8
55611036,90914,8859,0.47731730341911316,5.531857490539551,NN,0,7,3,1,3
4109747,8305,57,0.41868045926094055,6.220246315002441,NNS,0,6,2,0,4
4721893,1689,15,0.2870159447193146,6.050631523132324,JJ,0,4,1,0,0
11624610,31910,231,0.5183809995651245,5.253537654876709,JJ,0,3,0,0,0
1014107316,89611,15410,0.529132068157196,5.537842273712158,VB,0,4,2,0,8
324272258,217148,4381,0.6271485686302185,4.91940975189209,NN,0,7,2,1,3
83592616,115134,10292,0.7513813972473145,3.4937164783477783,RB,0,6,3,1,5
