academic_freq,non_academic_freq,phrase,ratio
7,1,html interface,7.0
10930,2711,other hand,4.031722611582442
299,4,correct sentence,74.75
2,1,description area,2.0
481,15,simple method,32.06666666666667
88,4,full context,22.0
10,2,second matrix,5.0
768,1,search query,768.0
3674,113,formulation,32.51327433628319
258,3,arbitrary number,86.0
58,14,debugger,4.142857142857143
38,1,usability evaluation,38.0
89,4,hypermedia,22.25
203,45,social interaction,4.511111111111111
435,1,inner product,435.0
116,37,basic set,3.135135135135135
25,1,bad label,25.0
167,2,necessary condition,83.5
1088,596,collaboration,1.825503355704698
68,3,word replacement,22.66666666666667
1499,536,english language,2.796641791044776
611,2,input feature,305.5
32293,618,precision,52.25404530744336
1746,1,human judgment,1746.0
45,1,istituto,45.0
83,2,integer programming,41.5
6494,493,punctuation,13.17241379310345
10713,7,datasets,1530.428571428571
7,1,relevant comment,7.0
2,1,mixed feedback,2.0
447,27,current research,16.55555555555556
301,4,correct label,75.25
6,1,bibliography section,6.0
34,3,constructive feedback,11.33333333333333
84,23,single copy,3.652173913043478
48,1,reference paper,48.0
5761,379,methodology,15.20052770448549
208,15,screenshot,13.86666666666667
563,10,information state,56.3
1240,16,random walk,77.5
29,1,example information,29.0
6485,67,decoder,96.7910447761194
241,5,first study,48.2
1615,18,dimensionality,89.72222222222223
2,1,scala programming language,2.0
491,3,indirect object,163.6666666666667
22474,3369,network,6.670822202433957
122,1,data acquisition,122.0
18,2,oracle function,9.0
514,194,important information,2.649484536082474
339,1,significance level,339.0
11439,6861,understanding,1.667249672059467
8,2,vulgate,4.0
4,1,implicit statement,4.0
348,3,expressivity,116.0
170,2,matrix multiplication,85.0
45,26,intranet,1.730769230769231
296,5,semitic language,59.2
1534,15,presupposition,102.2666666666667
151,4,lal,37.75
24,2,possible point,12.0
10023,2052,principle,4.884502923976608
2900,177,theorem,16.38418079096045
1334,15,wikipedia article,88.93333333333334
81,2,function type,40.5
316,41,character set,7.707317073170731
1952,6,pereira,325.3333333333333
4,2,use irony,2.0
182,1,machine reading,182.0
8,2,program state,4.0
36,24,aramaic,1.5
532,1,logarithm,532.0
905,3,distractors,301.6666666666667
992,10,next word,99.2
13206,3,training set,4402.0
5,1,pipeline design,5.0
16,1,content table,16.0
904,62,ming,14.58064516129032
33,1,grammatical complexity,33.0
105,10,copyright notice,10.5
22,1,xml input,22.0
7,2,relevant history,3.5
101,1,designators,101.0
31,2,pattern information,15.5
11,1,statistical speech recognition,11.0
62,1,qualitative difference,62.0
935,490,omission,1.908163265306122
117,10,human intelligence,11.7
104,3,convex hull,34.66666666666666
79,2,particular combination,39.5
127,1,utility function,127.0
188,6,action item,31.33333333333333
429,37,mental state,11.59459459459459
289,77,step process,3.753246753246753
36,23,simple process,1.565217391304348
9,1,russian system,9.0
20,2,transcription accuracy,10.0
1308,62,runtime,21.09677419354839
45,1,text match,45.0
22,1,precision problem,22.0
21,4,input line,5.25
4,2,adult input,2.0
132,3,factor analysis,44.0
750,3,spatial relation,250.0
274,64,reference point,4.28125
26,17,check point,1.529411764705882
23,1,application information,23.0
23,2,remit,11.5
19,1,insufficient context,19.0
6238,1398,communication,4.4620886981402
2539,7,feature function,362.7142857142857
1939,355,landmark,5.461971830985916
161,1,input file,161.0
153,10,subsequent work,15.3
574,5,truth value,114.8
737,2,first sense,368.5
284,2,content analysis,142.0
25,1,example error,25.0
21,3,appropriate topic,7.0
16,6,biological evolution,2.666666666666667
21,2,ongoing conversation,10.5
7,3,intuitive user interface,2.333333333333333
19,4,complex interplay,4.75
5,1,comprehensible way,5.0
2199,1280,miller,1.71796875
16,1,text markup,16.0
7045,72,transliteration,97.84722222222223
1000,6,input data,166.6666666666667
727,7,random sample,103.8571428571429
3,1,bridgeman art library,3.0
93,1,word training,93.0
129,11,much data,11.72727272727273
995,3,language sentence,331.6666666666667
2582,19,subjectivity,135.8947368421053
6,4,paxil,1.5
123,1,effect relation,123.0
49,9,basic definition,5.444444444444445
14747,138,linguistics,106.8623188405797
47,21,action set,2.238095238095238
108,11,step procedure,9.818181818181818
198,76,shapiro,2.605263157894737
160,1,indefinite article,160.0
459,25,difficult problem,18.36
26,1,intelligence analyst,26.0
496,189,last name,2.624338624338624
1602,51,hearst,31.41176470588235
20,3,theoretical insight,6.666666666666667
320,2,isomorphism,160.0
60,13,von neumann,4.615384615384615
310,1,translation method,310.0
144,1,computational tool,144.0
33538,6584,dialogue,5.093863912515189
165,2,numeric value,82.5
17,1,computing science,17.0
203,4,quantitative analysis,50.75
102,64,current time,1.59375
8809,1,computational linguistics,8809.0
4917,2,cosine,2458.5
819,2,annual meeting,409.5
36,6,mathematical theory,6.0
235,2,initial value,117.5
1611,41,prior work,39.29268292682926
32435,8579,answer,3.780743676419163
243,3,polanyi,81.0
512,87,continuum,5.885057471264368
803,265,new model,3.030188679245283
1380,1,language technology,1380.0
31,1,binomial model,31.0
520,2,character word,260.0
52,3,testing material,17.33333333333333
45911,4239,pattern,10.83062042934654
142,4,champollion,35.5
80,4,vax,20.0
111,2,optimal weight,55.5
1024,76,plausibility,13.47368421052632
48,1,word lookup,48.0
402,5,homogeneity,80.4
13,1,third text,13.0
786,3,lish,262.0
1838,3,window size,612.6666666666666
306,11,model use,27.81818181818182
9,1,straightforward model,9.0
92066,471,verb,195.4692144373673
288,9,translation problem,32.0
2306,125,url,18.448
64,4,possible method,16.0
32,4,product data,8.0
25,5,basic dictionary,5.0
14,1,contextual understanding,14.0
20,1,eds,20.0
562,1,text collection,562.0
21,1,incremental manner,21.0
112,1,application program,112.0
102266,30057,case,3.402402102671591
66,1,tree traversal,66.0
13,2,server model,6.5
22,2,abstract information,11.0
8,3,date data,2.666666666666667
384,3,posteriori,128.0
393,1,empty set,393.0
26073,4983,position,5.232390126429862
12,4,mediante,3.0
33,4,original sequence,8.25
30,3,specific measure,10.0
557,1,generative process,557.0
88,3,second language learning,29.33333333333333
79,3,japanese term,26.33333333333333
570,133,other information,4.285714285714286
132,3,circularity,44.0
30,5,debugging tool,6.0
17,1,vision research,17.0
237,4,specific text,59.25
307,6,graphical user,51.16666666666666
24,7,tonal language,3.428571428571428
27275,2202,goal,12.38646684831971
265,3,structure information,88.33333333333333
3759,511,terminology,7.356164383561643
46,1,debate topic,46.0
11,2,ascii representation,5.5
94,3,present case,31.33333333333333
277,11,whitespace,25.18181818181818
125,4,correct response,31.25
57,9,assistant professor,6.333333333333333
41,1,single sample,41.0
21,1,particular resource,21.0
13,6,whole passage,2.166666666666667
2,1,sterling job,2.0
10,3,cognitive neuroscience,3.333333333333333
2,1,xml work,2.0
68,1,single framework,68.0
271,1,digraph,271.0
63,12,first principle,5.25
49,1,interactive question,49.0
43,3,quantitative method,14.33333333333333
72,2,verbal expression,36.0
202,1,alignment system,202.0
16,7,recognition work,2.285714285714286
50,1,reference frame,50.0
84,2,human input,42.0
202,1,candidate selection,202.0
162,3,length limit,54.0
1947,32,word list,60.84375
472,1,relevant feature,472.0
87,2,respective language,43.5
11,2,postal code,5.5
48,8,journal paper,6.0
3,1,perfect measurement,3.0
101,1,name dictionary,101.0
6,1,music database,6.0
3317,2,recognizer,1658.5
19,1,initial location,19.0
34,4,subject word,8.5
44,1,data space,44.0
18,5,bpr,3.6
19254,3516,construction,5.476109215017065
111,2,new structure,55.5
205,2,performance evaluation,102.5
36,20,visual presentation,1.8
8,1,particular act,8.0
2,1,background processing,2.0
85,1,sociolinguistics,85.0
2,1,training format,2.0
186,5,initiator,37.2
345,9,dtd,38.33333333333334
546,88,simple word,6.204545454545454
16,1,transformational generative grammar,16.0
12,1,algebraic approach,12.0
289,4,average value,72.25
2,1,commentary chapter,2.0
36,5,namespaces,7.2
12,7,paper format,1.714285714285714
30,20,advanced study,1.5
13,2,paradigm system,6.5
126,1,comparative sentence,126.0
10148,1349,objective,7.522609340252038
391,256,hayes,1.52734375
16,1,visual vocabulary,16.0
638,3,new sentence,212.6666666666667
93,58,video recording,1.603448275862069
86,45,scientific community,1.911111111111111
1159,160,intonation,7.24375
3,1,post structure,3.0
528,26,selection process,20.30769230769231
2744,2,salience,1372.0
20,1,experimental psychology,20.0
37,1,ontology engineering,37.0
2,1,neuroscience research,2.0
475,3,sentence type,158.3333333333333
7,4,huac,1.75
18,1,basic methodology,18.0
210,6,particular sentence,35.0
146,2,keyword search,73.0
195,1,derivation step,195.0
101,2,text summary,50.5
195,44,workspace,4.431818181818182
22,4,subject focus,5.5
26,12,south asia,2.166666666666667
59,1,verb definition,59.0
13,1,feedback function,13.0
140,7,graph theory,20.0
123,77,robotics,1.597402597402597
31,2,simple framework,15.5
40,1,reference implementation,40.0
11,5,check item,2.2
117,5,single instance,23.4
21,1,location data,21.0
7,1,hindi alphabet,7.0
412,6,homophone,68.66666666666667
275,2,training approach,137.5
2,1,action formula,2.0
341,4,significant effect,85.25
1314,6,language resource,219.0
2816,4,granularity,704.0
420,8,simple model,52.5
8,1,initial form,8.0
3,1,computing series,3.0
120,4,trustworthiness,30.0
1086,31,capitalization,35.03225806451613
721,1,confi,721.0
156,1,data sample,156.0
8,1,indexing procedure,8.0
80,3,idp,26.66666666666667
43,1,learning methodology,43.0
48,4,relevant research,12.0
98,1,user knowledge,98.0
9,1,present workshop,9.0
61,1,query structure,61.0
123,1,such study,123.0
737,474,manuscript,1.554852320675105
3,1,patient character,3.0
18,2,dissimilation,9.0
402,2,low probability,201.0
301,17,relevancy,17.70588235294118
124,4,meaningful word,31.0
6,2,pinyin romanization,3.0
16,2,document object model,8.0
251,71,product name,3.535211267605634
57,1,conditional interpretation,57.0
1363,5,normal form,272.6
1575,17,antonym,92.6470588235294
65356,3115,analysis,20.98105939004816
82,1,sentence basis,82.0
103,16,paragraph break,6.4375
25,1,finnish language,25.0
116,3,text field,38.66666666666666
225,3,cognitive process,75.0
41,5,available evidence,8.2
867,138,same topic,6.282608695652174
41,1,information space,41.0
530,2,distractor,265.0
4733,2737,overview,1.729265619291195
5,2,robot work,2.5
5389,360,large number,14.96944444444444
695,1,computational complexity,695.0
29,1,principle component,29.0
5,2,geography question,2.5
1340,76,overall performance,17.63157894736842
274,3,application area,91.33333333333333
161,73,madrid,2.205479452054794
560,3,further analysis,186.6666666666667
15461,115,derivation,134.4434782608696
3,1,funny category,3.0
9,1,mentoring program,9.0
50,2,data example,25.0
8,1,departure location,8.0
178,28,fundamental problem,6.357142857142857
53389,9149,event,5.835501147666411
47,2,significant interaction,23.5
795,2,time expression,397.5
13,1,web faq,13.0
7225,1203,feedback,6.005818786367414
258,29,system design,8.89655172413793
16,1,nlp information,16.0
176,14,german text,12.57142857142857
31,1,seed model,31.0
19,1,extended example,19.0
52,3,prioritization,17.33333333333333
322,2,numerator,161.0
24,6,inconsistent information,4.0
299,11,first system,27.18181818181818
488,16,original document,30.5
79,21,small text,3.761904761904762
30826,13192,subject,2.336719223771983
10479,984,chunk,10.64939024390244
28846,11391,content,2.532350100956896
12,1,dimensional map,12.0
149,6,software system,24.83333333333333
7,2,present collection,3.5
11,4,incorrect data,2.75
429,6,same context,71.5
271,16,average performance,16.9375
108,2,simple grammar,54.0
32,1,grammar use,32.0
103,5,historical linguistics,20.6
12,1,indian institute,12.0
567,8,performance improvement,70.875
3000,5,previous section,600.0
430,4,previous example,107.5
9,1,fortran program,9.0
6,3,oakland university,2.0
14357,2833,root,5.067772679138722
82,1,validation procedure,82.0
25,5,repeatability,5.0
1547,94,generality,16.45744680851064
42,2,correction problem,21.0
7930,2234,engine,3.549686660698299
109,1,model sentence,109.0
134,8,html document,16.75
2,1,process solution,2.0
470,3,gerund,156.6666666666667
6,2,didactic tool,3.0
78,46,human brain,1.695652173913043
208,9,sufficient information,23.11111111111111
2692,27,huang,99.70370370370371
382,2,correct analysis,191.0
121,2,runtimes,60.5
490,180,uniqueness,2.722222222222222
385,32,word sentence,12.03125
1601,8,bilingual dictionary,200.125
215,1,optimality theory,215.0
5,1,paper alignment,5.0
546,58,efficacy,9.413793103448276
72,2,imprecision,36.0
46,2,system version,23.0
472,9,grammatical structure,52.44444444444444
85,8,cognitive psychology,10.625
400,2,system response,200.0
1857,2,direct object,928.5
47,1,type sentence,47.0
526,1,reduplication,526.0
258,4,such text,64.5
365,4,guesser,91.25
208,3,imperfective,69.33333333333333
89,5,topic sentence,17.8
2264,14,polynomial,161.7142857142857
26215,3595,article,7.292072322670376
20818,3996,sample,5.20970970970971
13,2,spanish arabic,6.5
145,6,specific category,24.16666666666667
10913,232,fragment,47.03879310344828
10,1,content accuracy,10.0
65,9,informational content,7.222222222222222
1699,51,stimulus,33.31372549019608
7,1,academic english,7.0
58,2,conscientiousness,29.0
349,4,previous system,87.25
9,1,particular use case,9.0
370,69,american english,5.36231884057971
117,2,estimation technique,58.5
403,1,monotonically,403.0
152,2,spatial relationship,76.0
4,1,course curriculum,4.0
41,23,greek text,1.782608695652174
69,2,database table,34.5
21,6,desarrollo,3.5
66,5,crucial issue,13.2
35,7,easy problem,5.0
73,2,blogosphere,36.5
44,1,situation theory,44.0
15763,5190,solution,3.037186897880539
34,18,correct model,1.888888888888889
644,15,correct word,42.93333333333333
2180,7,active learning,311.4285714285714
297,16,important problem,18.5625
67,1,specific interpretation,67.0
206,42,interested reader,4.904761904761905
82,1,relevant content,82.0
1629,27,variability,60.33333333333334
23,1,imperfective aspect,23.0
214,2,main approach,107.0
56,19,phraseology,2.947368421052631
706,178,decision making,3.966292134831461
56,4,content quality,14.0
144,4,relevant context,36.0
82,1,input information,82.0
155,11,test material,14.09090909090909
5,1,objective content,5.0
2011,4,statistical model,502.75
515,80,useful feature,6.4375
60,18,korean language,3.333333333333333
5129,109,large scale,47.05504587155963
1278,62,artificial intelligence,20.61290322580645
49,1,mapping problem,49.0
56,1,lisp function,56.0
1463,12,standard deviation,121.9166666666667
19,1,level interface,19.0
298,6,intended meaning,49.66666666666666
780,1,opinion word,780.0
173,7,useful discussion,24.71428571428572
205,8,alignment problem,25.625
10,1,example match,10.0
7,2,manageable level,3.5
126,1,textual context,126.0
145,1,probabilistic method,145.0
29,1,text approach,29.0
231,6,low number,38.5
1045,1,subsumption,1045.0
9,1,visual clutter,9.0
192,3,correct alignment,64.0
468,286,early work,1.636363636363636
16,1,collaborative process,16.0
28,7,useful approach,4.0
47,1,demo session,47.0
2626,1,word type,2626.0
114,1,current turn,114.0
382,42,latency,9.095238095238095
4896,1,learning algorithm,4896.0
54,3,internet search engine,18.0
111,1,voting method,111.0
10,1,tel aviv university,10.0
475,13,confidence level,36.53846153846154
8,3,quantitative research,2.666666666666667
157,1,reference word,157.0
133,4,reasonable performance,33.25
12366,2453,evidence,5.041174072564207
227,3,translation dictionary,75.66666666666667
20,6,ampersand,3.333333333333333
33,1,conference program,33.0
2337,154,comma,15.17532467532468
341,2,delimiters,170.5
188,1,positive correlation,188.0
124,59,writing process,2.101694915254237
1105,126,second language,8.76984126984127
10,1,final shape,10.0
97,48,propensity,2.020833333333333
28,1,language script,28.0
83,1,relevant entity,83.0
954,30,social network,31.8
658,3,mit press,219.3333333333333
56,1,particular information,56.0
435,196,reading level,2.219387755102041
31,1,raw output,31.0
168,68,brief introduction,2.470588235294118
1098,162,rationale,6.777777777777778
48,22,concise summary,2.181818181818182
125,12,incoherence,10.41666666666667
20,2,time study,10.0
101,3,particular concept,33.66666666666666
3700,1,information extraction,3700.0
182,1,extraction procedure,182.0
356,104,response time,3.423076923076923
43,1,lisp program,43.0
183,45,hermann,4.066666666666666
469,1,transitive closure,469.0
275,3,dictionary word,91.66666666666667
7294,441,conjunction,16.53968253968254
140,1,fundamental frequency,140.0
23,10,game data,2.3
56,12,source information,4.666666666666667
1317,143,additional information,9.20979020979021
9,1,english phonology,9.0
8,1,california institute,8.0
76,4,further evaluation,19.0
93,1,field value,93.0
95,24,descriptive text,3.958333333333333
195,8,expert user,24.375
5940,849,metaphor,6.996466431095406
15,1,target description,15.0
1574,97,other system,16.22680412371134
13,1,appropriate decision,13.0
110,3,word concept,36.66666666666666
2,1,mathematical complexity,2.0
90171,375,ing,240.456
474,12,large text,39.5
7,1,equal access,7.0
52,1,french system,52.0
77,1,value feature,77.0
11,1,exciting program,11.0
540,5,latter case,108.0
230,3,generative grammar,76.66666666666667
59,1,important cue,59.0
49,1,brown university,49.0
330,14,amplitude,23.57142857142857
151,20,personalization,7.55
3,1,discussion purpose,3.0
16,1,specific path,16.0
22,1,name data,22.0
1288,10,language text,128.8
36,7,exchange information,5.142857142857143
175,1,multiple inheritance,175.0
105,8,level knowledge,13.125
89,2,student model,44.5
22,2,audio processing,11.0
75,2,arabic side,37.5
927,5,internal structure,185.4
22,2,further input,11.0
7,1,ongoing interaction,7.0
101,3,standard system,33.66666666666666
33,17,aliasing,1.941176470588235
333,2,test text,166.5
3,1,overall flexibility,3.0
916,412,new information,2.223300970873786
42,1,community structure,42.0
25,2,system list,12.5
61,1,specific algorithm,61.0
9,1,generous contribution,9.0
623,42,hyperlink,14.83333333333333
1121,8,positive example,140.125
273,3,constant time,91.0
13,2,test video,6.5
12971,139,correlation,93.31654676258992
51,14,tedious task,3.642857142857143
159,1,single value,159.0
103,1,time phrase,103.0
200,3,previous iteration,66.66666666666667
503,1,event trigger,503.0
5,2,physical interpretation,2.5
13,1,difficult type,13.0
3,2,calendar information,1.5
88,1,model error,88.0
51,27,edelman,1.888888888888889
12,1,previous link,12.0
80,2,linkedin,40.0
4,1,special appreciation,4.0
4979,14,normalization,355.6428571428572
20,1,different permutation,20.0
9331,827,notion,11.28295042321644
159,3,language teaching,53.0
36,1,robot system,36.0
15,4,public discourse,3.75
344,59,clinician,5.830508474576271
1440,16,infinitive,90.0
35,2,image database,17.5
272,5,specific data,54.4
198,1,space complexity,198.0
6414,338,relevance,18.97633136094674
94,1,incremental approach,94.0
1139,3,leftmost,379.6666666666667
79,12,complex example,6.583333333333333
43488,1949,output,22.31298101590559
726,271,portability,2.678966789667897
23964,604,variable,39.67549668874172
209,24,tableau,8.708333333333334
25,3,speaker level,8.333333333333334
28,3,rational agent,9.333333333333334
254,7,enough data,36.28571428571428
26,2,community effort,13.0
53,3,royal society,17.66666666666667
210,1,map task,210.0
24,2,japanese writing system,12.0
15,4,clear statement,3.75
5019,434,xml,11.56451612903226
72,2,different paradigm,36.0
589,3,sgml,196.3333333333333
39,1,original hypothesis,39.0
706,90,forecast,7.844444444444444
3448,2,viterbi,1724.0
2559,156,redundancy,16.40384615384615
7,1,much redundant information,7.0
13751,1872,agent,7.345619658119658
233,20,waveform,11.65
30,1,relevant resource,30.0
29,3,contextual analysis,9.666666666666666
9421,2053,dialog,4.588894301022894
205,2,dialogue turn,102.5
5,1,george mason university,5.0
81,7,possible score,11.57142857142857
26,17,example look,1.529411764705882
31,1,google query,31.0
39,1,document type definition,39.0
112,11,frege,10.18181818181818
145,11,final sentence,13.18181818181818
4164,626,pronunciation,6.651757188498403
281,6,neologism,46.83333333333334
109,1,computational framework,109.0
346,2,general language,173.0
9,1,xml namespaces,9.0
26,3,evidence support,8.666666666666666
651,86,malt,7.569767441860465
19,11,useful overview,1.727272727272727
23,4,fourth quarter,5.75
24,4,original theory,6.0
352,9,directionality,39.11111111111111
3320,43,sig,77.20930232558139
377,1,cloze,377.0
2,1,conversation scenario,2.0
59,3,research literature,19.66666666666667
74,4,online text,18.5
32,8,simple interface,4.0
679,77,movie review,8.818181818181818
92,4,body text,23.0
1051,1,relevant document,1051.0
9,6,sample image,1.5
346,66,same length,5.242424242424242
8290,77,feature set,107.6623376623377
3618,5,hearer,723.6
18,1,control application,18.0
258,153,massachusetts,1.686274509803922
19,2,pstn,9.5
51,1,rule size,51.0
37,1,molecular function,37.0
36,1,realization process,36.0
15,3,much variability,5.0
37,3,human learning,12.33333333333333
562,3,discourse analysis,187.3333333333333
296,2,linguistic research,148.0
206,6,total score,34.33333333333334
144,42,sheffield,3.428571428571428
75822,441,domain,171.9319727891156
15,3,phrase choice,5.0
1015,220,foreign language,4.613636363636363
359,1,parsing method,359.0
179,8,text entry,22.375
32,8,practical method,4.0
41,1,service user,41.0
103,2,correct solution,51.5
12,1,top pane,12.0
1992,1,cision,1992.0
27,1,minimal context,27.0
191,4,acceptance rate,47.75
301,5,input method,60.2
10,1,character gender,10.0
4,1,interrelatedness,4.0
189,48,german language,3.9375
10,1,automated support,10.0
906,20,convolution,45.3
10,2,coherent system,5.0
47,3,paper dictionary,15.66666666666667
19,1,foreign language text,19.0
31,1,correct query,31.0
12,1,value accuracy,12.0
1424,117,first word,12.17094017094017
161,1,question sentence,161.0
81,7,model cost,11.57142857142857
268,13,theoretical framework,20.61538461538462
10,4,syracuse university,2.5
230,8,empirical data,28.75
156,2,topic structure,78.0
13,4,default dictionary,3.25
219,1,formal description,219.0
9,1,document quality,9.0
143,2,segment length,71.5
251,11,significant increase,22.81818181818182
18184,2358,interpretation,7.711620016963528
36,2,high quality text,18.0
5,1,suicide ideation,5.0
144677,14006,text,10.32964443809796
16,1,character link,16.0
44,12,time order,3.666666666666667
205,4,computational method,51.25
180,5,system turn,36.0
99,4,initial configuration,24.75
429,1,score function,429.0
195,1,interdependency,195.0
5191,30,lingual,173.0333333333333
7,1,function property,7.0
38,6,first person plural,6.333333333333333
148,6,large document,24.66666666666667
15,1,single data structure,15.0
610,1,word context,610.0
1135,7,quantification,162.1428571428571
29,1,input state,29.0
19,3,physical structure,6.333333333333333
172,4,narrative text,43.0
5,1,theory verification,5.0
16713,213,mapping,78.46478873239437
148,2,sfg,74.0
62,2,compositional structure,31.0
3035,84,small number,36.13095238095238
33,17,software design,1.941176470588235
56,1,accurate method,56.0
52268,2678,instance,19.51755041075429
35,18,ttl,1.944444444444444
14,7,academic journal,2.0
481,22,initial set,21.86363636363636
283,3,xml document,94.33333333333333
287,11,low value,26.09090909090909
1527,1,event type,1527.0
13847,159,ambiguity,87.0880503144654
327,1,system evaluation,327.0
9,2,putonghua,4.5
134,1,perl script,134.0
121,2,theoretical work,60.5
286,8,standard language,35.75
88,2,electronic text,44.0
44,7,problem type,6.285714285714286
432,26,different category,16.61538461538462
4771,73,keywords,65.35616438356165
14,3,interface designer,4.666666666666667
2,1,integer addition,2.0
3,1,phrase situation,3.0
548,7,negative word,78.28571428571429
12,1,html output,12.0
210,2,eigenvectors,105.0
7601,140,proposition,54.29285714285714
2016,374,analogy,5.390374331550802
28,7,arabic dictionary,4.0
2990,97,wang,30.82474226804124
21,1,different syntax,21.0
69,1,scientific discourse,69.0
635,3,text data,211.6666666666667
32,2,first order predicate logic,16.0
449,3,word set,149.6666666666667
18,2,similar relationship,9.0
805,1,word string,805.0
12,2,dialogue performance,6.0
4,1,compiler implementation,4.0
684,7,semantic web,97.71428571428571
31,1,factorial design,31.0
52,7,literary analysis,7.428571428571429
682,1,beam size,682.0
453,1,correct sense,453.0
21,3,neurolinguistics,7.0
290,3,normal distribution,96.66666666666667
93,2,example query,46.5
206,5,hindi word,41.2
5,1,much relevant information,5.0
69,28,course material,2.464285714285714
104,1,negative context,104.0
254,2,coherent text,127.0
50,2,length information,25.0
1011,269,intervention,3.758364312267658
47,7,training sequence,6.714285714285714
102,1,computational theory,102.0
13900,41,retrieval,339.0243902439024
11,1,data redundancy,11.0
15175,4700,respect,3.228723404255319
2,1,adequate quantity,2.0
755,1,text segment,755.0
6,1,usability point,6.0
15,2,search engine ranking,7.5
2552,1,feature space,2552.0
6,1,table index,6.0
229,74,incompatibility,3.094594594594595
11,3,video information,3.666666666666667
97,1,propositional logic,97.0
60,1,current configuration,60.0
97,2,example dialogue,48.5
51,6,graduate program,8.5
416,1,final model,416.0
49,1,dialog memory,49.0
3146,208,readability,15.125
817,35,language learner,23.34285714285714
33,1,knowledge organization,33.0
187,62,kip,3.016129032258065
35256,1376,expression,25.62209302325581
40,1,standard theory,40.0
385,25,factoring,15.4
57,1,new sequence,57.0
10,2,patient case,5.0
78,5,numerical data,15.6
1370,70,chinese character,19.57142857142857
1596,18,example sentence,88.66666666666667
2,1,illinois chicago,2.0
163,2,different word order,81.5
62,1,specific pair,62.0
12,7,example story,1.714285714285714
302,10,analysis tool,30.2
6,1,invaluable work,6.0
25,1,probability problem,25.0
26459,5850,element,4.522905982905983
724,2,unification grammar,362.0
45,3,performance analysis,15.0
32,1,feature match,32.0
4345,14,embedding,310.3571428571428
1103,1,parameter setting,1103.0
7,1,high level programming language,7.0
89,7,training system,12.71428571428571
528,123,multiple choice,4.292682926829269
53,1,text processing tool,53.0
6946,8,infor,868.25
2521,26,identifier,96.96153846153847
52,11,software architecture,4.727272727272728
8,1,input technology,8.0
17,4,reevaluation,4.25
24716,7780,base,3.176863753213368
24263,531,framework,45.69303201506591
45613,2310,argument,19.74588744588745
53,5,world context,10.6
84,26,probability theory,3.230769230769231
192,5,city university,38.4
8,1,wizard interface,8.0
78,45,leeds,1.733333333333333
49,5,elearning,9.8
19,2,third paragraph,9.5
96,50,main text,1.92
9,3,complete formula,3.0
67,1,sense meaning,67.0
461,87,computer program,5.298850574712644
123,6,conventional method,20.5
544,2,modularity,272.0
5,1,xml parsing,5.0
9,1,component integration,9.0
164,1,genitive case,164.0
31,1,explicit definition,31.0
1337,55,language learning,24.30909090909091
11266,6011,code,1.874230577274996
1910,118,correct answer,16.1864406779661
45,2,network information,22.5
19657,3863,comparison,5.088532228837691
15,1,arabic example,15.0
1161,8,orthography,145.125
2117,1212,june,1.746699669966997
360,3,web search engine,120.0
289,2,categorisation,144.5
83,2,search pattern,41.5
145,7,working group,20.71428571428572
22,1,leverage knowledge,22.0
567,67,high score,8.462686567164178
72,3,problem statement,24.0
21,6,different match,3.5
8,5,complete application,1.6
80,1,first workshop,80.0
6,2,naoki,3.0
48,23,middle name,2.08695652173913
88,8,text form,11.0
772,41,background knowledge,18.82926829268293
65,25,same family,2.6
171,3,network analysis,57.0
14,1,intersubjectivity,14.0
77,1,physical entity,77.0
341,11,linearity,31.0
10,3,phylogenetics,3.333333333333333
19,2,george lakoff,9.5
88,18,language study,4.888888888888889
1553,21,special case,73.95238095238095
41,1,system quality,41.0
11087,826,phase,13.42251815980629
131,2,tnf,65.5
25,2,primary information,12.5
1605,4,future research,401.25
18,4,html version,4.5
725,1,rule application,725.0
44,1,exploratory data analysis,44.0
355,1,particular context,355.0
819,5,trie,163.8
558,1,default value,558.0
68,1,smes,68.0
223,2,annotated example,111.5
111,3,clinical data,37.0
158678,12840,result,12.35809968847352
118,1,coverage problem,118.0
747,4,context information,186.75
96,6,important distinction,16.0
15,4,ucsd,3.75
7977,575,previous work,13.87304347826087
40,1,university text,40.0
56,1,construction procedure,56.0
270,10,standard method,27.0
102,1,stylistic variation,102.0
17,1,swarthmore college,17.0
64,2,complex grammar,32.0
7,4,child type,1.75
5,1,linguistic relativity,5.0
41,3,term definition,13.66666666666667
9,3,curriculum development,3.0
21,1,formal modeling,21.0
15,1,relational approach,15.0
100,1,iso standard,100.0
31,5,expressive language,6.2
63,1,dictionary size,63.0
296,26,basic model,11.38461538461539
3073,46,categorization,66.80434782608695
9,1,simple text file,9.0
2556,1334,robot,1.916041979010495
9,1,standard punctuation,9.0
52,16,line number,3.25
15,1,course topic,15.0
40,1,question phrase,40.0
608,11,enumeration,55.27272727272727
46,4,morgan kaufmann,11.5
2,1,blog writing,2.0
21,1,implementers,21.0
4,1,explicit usage,4.0
133,2,case system,66.5
28,1,digitisation,28.0
528,8,hypertext,66.0
21,9,hearing impairment,2.333333333333333
22,2,informational text,11.0
97,60,meaningful way,1.616666666666667
39,6,basic sense,6.5
25,2,carers,12.5
111,2,evaluation strategy,55.5
93,7,class member,13.28571428571429
133,11,correct choice,12.09090909090909
162,1,contiguity,162.0
204,3,individual user,68.0
8,3,group number,2.666666666666667
83,11,concept map,7.545454545454546
661,13,text document,50.84615384615385
2,1,incommensurability,2.0
