academic_freq,non_academic_freq,phrase,ratio
2793,6,msa,465.5
470,3,gerund,156.6666666666667
274,3,application area,91.33333333333333
119,2,accuracy value,59.5
27,2,tilde,13.5
24,7,tonal language,3.428571428571428
461,87,computer program,5.298850574712644
144,4,relevant context,36.0
15249,851,symbol,17.91891891891892
41,6,invaluable help,6.833333333333333
31,2,relational analysis,15.5
272,2,model combination,136.0
99,4,basic meaning,24.75
59,3,research literature,19.66666666666667
495,44,general rule,11.25
91,2,applicable rule,45.5
9,3,comprehension level,3.0
73,16,simple function,4.5625
714,15,scalability,47.6
6,1,relevant scale,6.0
301,1,language question,301.0
18,2,hyperlinking,9.0
44,1,exploratory data analysis,44.0
22,1,doubt action,22.0
3,2,fundamental definition,1.5
104,2,inductive learning,52.0
5,2,comprehensive report,2.5
43,3,mysql database,14.33333333333333
359,1,parsing method,359.0
213,29,user experience,7.344827586206897
175,75,randomness,2.333333333333333
31,2,collaborative problem,15.5
16,2,document object model,8.0
172,1,accusative case,172.0
257,1,rappoport,257.0
82,1,input information,82.0
68,5,manual process,13.6
52,1,theoretical problem,52.0
615,2,negative sentiment,307.5
129,3,next example,43.0
128,61,current situation,2.098360655737705
26,2,single message,13.0
778,113,dans,6.884955752212389
4,1,course curriculum,4.0
15,4,ucsd,3.75
271,10,analytics,27.1
19548,3768,cross,5.187898089171974
948,5,overall accuracy,189.6
530,3,extraction process,176.6666666666667
768,1,search query,768.0
11,4,trivial amount,2.75
542,1,shanker,542.0
13415,1557,vocabulary,8.615928066795119
7,1,component approach,7.0
141,2,different score,70.5
139,9,online dictionary,15.44444444444444
86,45,scientific community,1.911111111111111
15,1,analytic solution,15.0
157,41,word document,3.829268292682927
39,3,whole article,13.0
1502,4,valency,375.5
12075,437,kernel,27.63157894736842
118,20,sma,5.9
9,1,russian system,9.0
15,2,nominating committee,7.5
132,1,abstract sentence,132.0
13,3,comprehension problem,4.333333333333333
16,3,funders,5.333333333333333
24,1,authoritativeness,24.0
176,4,interdependent,44.0
179,10,output quality,17.9
216,2,ungrammatical sentence,108.0
185,1,evaluation tool,185.0
312,52,web interface,6.0
54,1,evaluation effort,54.0
62,2,superposition,31.0
43,1,grammatical tense,43.0
99,57,hewlett,1.736842105263158
97,12,cdp,8.083333333333334
304,1,distance function,304.0
39,15,different work,2.6
402,97,brief overview,4.144329896907217
6,4,classical rhetoric,1.5
92,1,specific object,92.0
778,69,relevant information,11.27536231884058
143,2,discussion thread,71.5
131,1,human intuition,131.0
13,3,relevant way,4.333333333333333
47143,1499,accuracy,31.44963308872582
905,3,distractors,301.6666666666667
2,1,normative character,2.0
1449,2,feature type,724.5
138,1,text alignment,138.0
12960,4307,degree,3.00905502670072
223,1,answer selection,223.0
18,2,quality control method,9.0
13,1,application knowledge,13.0
130,40,hamburg,3.25
101,2,word bank,50.5
16,9,call number,1.777777777777778
12897,469,association,27.49893390191898
11,1,effective methodology,11.0
22,4,user environment,5.5
118,14,english vocabulary,8.428571428571429
13,1,keyword ranking,13.0
6530,2656,chart,2.458584337349397
213,2,component model,106.5
4613,10,ccg,461.3
33,4,student performance,8.25
158,3,single phrase,52.66666666666666
1158,2,correlation coefficient,579.0
176,1,simplest case,176.0
262,1,positive rate,262.0
24,1,boolean logic,24.0
775,5,qualia,155.0
257,1,model structure,257.0
53,1,text processing tool,53.0
84,1,second goal,84.0
18,4,second number,4.5
82,1,source input,82.0
34,9,quality table,3.777777777777778
29,1,text approach,29.0
21,3,appropriate topic,7.0
21,2,idiomatic use,10.5
84,26,key information,3.230769230769231
134,9,similar system,14.88888888888889
31,1,factorial design,31.0
1947,32,word list,60.84375
12,2,expert use,6.0
180,27,development process,6.666666666666667
51,2,flexible approach,25.5
11,1,useful subset,11.0
8,4,meaningful analysis,2.0
15,2,global strategy,7.5
2497,28,pmi,89.17857142857143
123,49,debug,2.510204081632653
51,14,tedious task,3.642857142857143
98,1,give challenge,98.0
6,1,table index,6.0
40,1,syntax structure,40.0
34,3,high quality output,11.33333333333333
10,3,deputy director,3.333333333333333
30,20,engineering problem,1.5
344,59,clinician,5.830508474576271
75,3,english sense,25.0
459,4,previous step,114.75
41,2,case form,20.5
627,53,simple example,11.83018867924528
15,1,acceptable output,15.0
49383,24,parsing,2057.625
52,4,chinese poetry,13.0
47,2,operational system,23.5
464,1,standard annotation,464.0
905,188,webber,4.813829787234043
30,9,level english,3.333333333333333
96,3,human action,32.0
168,1,level classification,168.0
50,5,data input,10.0
20,3,welsh language,6.666666666666667
97,60,meaningful way,1.616666666666667
10,4,day number,2.5
528,8,hypertext,66.0
49,1,error term,49.0
40,1,simple tag,40.0
8,1,useful definition,8.0
363,1,test word,363.0
230,7,subroutine,32.85714285714285
382,42,latency,9.095238095238095
254,7,enough data,36.28571428571428
24,6,inconsistent information,4.0
111,1,linguistic content,111.0
13,1,relational database management system,13.0
724,2,unification grammar,362.0
404,2,individual sentence,202.0
117,10,straightforward approach,11.7
45,30,flatness,1.5
7,1,discrete observation,7.0
26,1,small graph,26.0
20041,7785,project,2.574309569685292
115,6,individual difference,19.16666666666667
256,2,evaluation process,128.0
15613,4245,response,3.677974087161366
11486,409,learner,28.08312958435208
4917,174,induction,28.25862068965517
94,8,top score,11.75
41,6,empiricism,6.833333333333333
83,2,training scenario,41.5
384,3,posteriori,128.0
337,9,possible interpretation,37.44444444444444
19,3,use resource,6.333333333333333
42,2,complete definition,21.0
154,10,simple technique,15.4
2582,19,subjectivity,135.8947368421053
25,8,filtering system,3.125
12,1,value accuracy,12.0
128,9,user comment,14.22222222222222
68,42,emotional content,1.619047619047619
21,3,considerable impact,7.0
1547,94,generality,16.45744680851064
299,4,correct sentence,74.75
5,1,content question,5.0
4,1,english aspect,4.0
805,1,word string,805.0
294,5,new phrase,58.8
20,2,useful question,10.0
28,1,sun workstation,28.0
50,1,linguistic similarity,50.0
140,6,sample data,23.33333333333333
19,2,practical algorithm,9.5
8,1,particular act,8.0
638,1,statistical language,638.0
41,3,term definition,13.66666666666667
19,3,diagnostic information,6.333333333333333
35,1,focus information,35.0
15,10,mbti,1.5
28,10,potential issue,2.8
33,1,output model,33.0
19245,6,segmentation,3207.5
4,1,hindi vocabulary,4.0
12,1,system topic,12.0
14,2,ben bernanke,7.0
10,5,digital communication,2.0
191,4,acceptance rate,47.75
14,3,simple comparison,4.666666666666667
289,2,categorisation,144.5
95,2,possible context,47.5
36,1,recall problem,36.0
84,23,single copy,3.652173913043478
80,33,difficult word,2.424242424242424
89,1,correct structure,89.0
96,4,comprehension question,24.0
62,3,stage system,20.66666666666667
180,9,human knowledge,20.0
153,5,dictionary look,30.6
11,1,sense analysis,11.0
25,1,practicability,25.0
1488,8,generation system,186.0
87,6,relevant literature,14.5
49,1,example selection,49.0
88,31,medical terminology,2.838709677419355
160,17,basic research,9.411764705882353
64,6,human perception,10.66666666666667
54,4,simultaneity,13.5
77,1,english question,77.0
21,2,ongoing conversation,10.5
12,2,grammatical correction,6.0
3680,2255,session,1.631929046563193
3,2,systemic structure,1.5
160,8,basic system,20.0
650,23,sample size,28.26086956521739
51,1,computational biology,51.0
8,1,publication history,8.0
359,144,new system,2.493055555555555
12585,7488,situation,1.680689102564103
231,6,low number,38.5
156,2,topic structure,78.0
241,1,user type,241.0
468,15,second case,31.2
50,1,emotion type,50.0
560,1,first argument,560.0
1358,58,parenthesis,23.41379310344828
74,1,situational context,74.0
3,1,international publication,3.0
15,4,clear statement,3.75
638,3,new sentence,212.6666666666667
14,2,conversational topic,7.0
370,69,american english,5.36231884057971
113,3,major language,37.66666666666666
8693,73,future work,119.0821917808219
90,10,language dictionary,9.0
450,54,use case,8.333333333333334
15,1,arabic example,15.0
104,15,maximum weight,6.933333333333334
32,1,turkish english,32.0
92066,471,verb,195.4692144373673
284,1,automatic detection,284.0
13,2,paradigm system,6.5
38,4,basic data structure,9.5
4566,531,particle,8.598870056497175
520,4,general framework,130.0
2,1,morgan kaufmann series,2.0
9,1,reference approach,9.0
56,1,spelling checking,56.0
28,5,name model,5.6
5,1,action view,5.0
196,3,same feature set,65.33333333333333
18268,10495,choice,1.740638399237732
160,11,lingua,14.54545454545454
4345,14,embedding,310.3571428571428
14,1,visual access,14.0
27275,2202,goal,12.38646684831971
34,1,simple knowledge,34.0
152,7,conceptual level,21.71428571428572
151,59,actual text,2.559322033898305
23,4,rutgers university,5.75
386,13,sample sentence,29.69230769230769
20,4,human comprehension,5.0
171,4,web content,42.75
118544,4789,rule,24.75339319273335
55,4,main object,13.75
1083,12,character level,90.25
42,6,second table,7.0
41,1,specific metric,41.0
48,18,step method,2.666666666666667
11,1,automatic translator,11.0
299,29,hamming,10.31034482758621
843,1,testing data,843.0
150,3,dictionnaire,50.0
907,15,whole sentence,60.46666666666667
179,10,new context,17.9
5,1,consistent argument,5.0
19,1,word parsing,19.0
71,1,conference paper,71.0
589,3,sgml,196.3333333333333
16,1,example action,16.0
225,1,global information,225.0
4658,349,ibm,13.34670487106017
51,4,programming environment,12.75
661,5,pubmed,132.2
26868,16454,description,1.632916008265467
184,1,european chapter,184.0
4266,79,linguist,54.0
25,1,agent interaction,25.0
30729,4255,resource,7.221856639247943
93,1,xiang,93.0
16,1,accurate sense,16.0
101,1,designators,101.0
797,73,new approach,10.91780821917808
52,5,language character,10.4
8,2,valid approach,4.0
26,7,ministration,3.714285714285714
189,16,available information,11.8125
5038,18,connective,279.8888888888889
46,1,speech process,46.0
77,6,desirability,12.83333333333333
18,1,basic methodology,18.0
111,3,clinical data,37.0
13,6,mathematical content,2.166666666666667
24263,531,framework,45.69303201506591
41,2,correct example,20.5
48,27,electronic format,1.777777777777778
32,1,data exploration,32.0
2749,346,calculation,7.945086705202312
62,27,commercial use,2.296296296296296
343,11,research topic,31.18181818181818
18853,10658,amount,1.768905986113717
27,1,lingual method,27.0
3750,64,keyword,58.59375
153,1,conceptual knowledge,153.0
173,2,correct output,86.5
30,1,direct implementation,30.0
458,58,beijing,7.896551724137931
104,1,synthetic voice,104.0
29,3,presentation mode,9.666666666666666
37,1,task analysis,37.0
48,3,action description,16.0
102,1,reduction method,102.0
108,1,communicative action,108.0
153,1,process model,153.0
115,11,specific kind,10.45454545454546
3,1,party scenario,3.0
3691,48,deletion,76.89583333333333
25,1,order method,25.0
400,20,multiple source,20.0
887,1,conjunctive,887.0
21,12,application server,1.75
7396,368,notation,20.09782608695652
3,1,influential speaker,3.0
538,3,word space,179.3333333333333
48,1,online data,48.0
87,1,word analogy,87.0
59,1,educational testing service,59.0
107,6,single edge,17.83333333333333
7,1,language concern,7.0
12,1,begin time,12.0
419,60,pharaoh,6.983333333333333
12,1,previous link,12.0
4,1,drug classification,4.0
1068,3,base form,356.0
32,1,translation difficulty,32.0
24,4,original theory,6.0
49,2,many iteration,24.5
669,1,query language,669.0
475,3,previous method,158.3333333333333
139,65,useful resource,2.138461538461538
2,1,reasonable conversation,2.0
215,2,representation theory,107.5
53,2,previous action,26.5
427614,29173,word,14.65786857710897
118,1,gaussian process,118.0
1105,126,second language,8.76984126984127
1834,2,error analysis,917.0
398,11,statistical information,36.18181818181818
54,3,central topic,18.0
860,1,distance measure,860.0
681,2,copula,340.5
44,2,general version,22.0
2701,1,word sequence,2701.0
1314,6,language resource,219.0
61,1,potential gain,61.0
3,2,exciting content,1.5
1596,18,example sentence,88.66666666666667
4,1,structuralist theory,4.0
31,1,text label,31.0
14,1,footnote material,14.0
809,2,same entity,404.5
45,4,international phonetic alphabet,11.25
9870,1774,university,5.56369785794814
15,1,regular expression search,15.0
11,2,postal code,5.5
666,1,english wikipedia,666.0
125,34,comme,3.676470588235294
13,1,querying system,13.0
62,17,small example,3.647058823529412
34,3,order system,11.33333333333333
385,32,word sentence,12.03125
61,21,problem solution,2.904761904761905
18,5,gui interface,3.6
55,1,frequency function,55.0
39,6,basic sense,6.5
13,1,inconsistent data,13.0
1804,3,darpa,601.3333333333334
337,11,helpfulness,30.63636363636364
224,2,ambiguous sentence,112.0
42,3,end date,14.0
92,15,important consideration,6.133333333333334
530,2,distractor,265.0
48,2,appropriate text,24.0
144,3,system model,48.0
81,7,possible score,11.57142857142857
56701,13,parser,4361.615384615385
22,1,logical next step,22.0
102,2,explicit reference,51.0
57,1,score performance,57.0
89,4,hypermedia,22.25
66,1,input form,66.0
25,3,numeracy,8.333333333333334
11,1,jumping tree,11.0
717,29,appropriateness,24.72413793103448
339,1,general form,339.0
81,1,chinese pinyin,81.0
26,8,online content,3.25
5,1,normal definition,5.0
236,10,nih,23.6
5139,1686,journal,3.048042704626334
1527,175,api,8.725714285714286
25,7,useful method,3.571428571428572
29,1,embeddedness,29.0
16,1,group consistency,16.0
583,19,writing system,30.68421052631579
1295,18,second step,71.94444444444444
40,23,readable format,1.739130434782609
44,2,course information,22.0
14,2,swedish grammar,7.0
57137,326,evaluation,175.2668711656442
329,1,variable length,329.0
381,1,rewriting rule,381.0
30,2,problem description,15.0
803,1,causative,803.0
6,2,norwegian language,3.0
2,1,target quality,2.0
1402,15,rule set,93.46666666666667
89,5,topic sentence,17.8
455,5,schank,91.0
4,1,section content,4.0
15,6,different interface,2.5
13,7,critical evaluation,1.857142857142857
690,20,new data,34.5
940,22,current work,42.72727272727273
13,2,sentence structure grammar,6.5
81,4,individual event,20.25
227,60,poor result,3.783333333333333
125,1,correct class,125.0
983,289,maintains,3.401384083044983
268,6,graphical user interface,44.66666666666666
32,1,scalability issue,32.0
69,2,target item,34.5
635,402,unix,1.579601990049751
494,175,toronto,2.822857142857143
309,17,general problem,18.17647058823529
5337,248,mining,21.52016129032258
130,3,bayesian method,43.33333333333334
389,11,dictionary definition,35.36363636363637
80,31,academic research,2.580645161290323
80,2,linkedin,40.0
503,1,event trigger,503.0
215,1,optimality theory,215.0
192,1,false positive rate,192.0
91,1,grammar system,91.0
97,1,propositional logic,97.0
257,2,american journal,128.5
19,2,human instructor,9.5
287,12,complex question,23.91666666666667
442,1,post processing step,442.0
102,22,set theory,4.636363636363637
6,4,classical interpretation,1.5
34,3,ordinary language,11.33333333333333
102094,3660,translation,27.89453551912568
36,6,mathematical theory,6.0
979,1,word model,979.0
296,4,same input,74.0
117,6,particular example,19.5
57,1,conditional interpretation,57.0
37,1,location type,37.0
11585,9,lemma,1287.222222222222
4,2,concise oxford dictionary,2.0
322,30,emotional state,10.73333333333333
145,1,discourse focus,145.0
57,2,reviewing process,28.5
27,8,natural voice,3.375
1241,17,medline,73.0
108,5,single concept,21.6
266,8,optimizer,33.25
84,2,relational pattern,42.0
2264,14,polynomial,161.7142857142857
1984,41,lookup,48.39024390243902
1629,249,tri,6.542168674698795
7,1,lexicographical work,7.0
45,9,simplistic approach,5.0
230,8,empirical data,28.75
3,2,algorithm theory,1.5
44,5,standard topic,8.8
206,42,interested reader,4.904761904761905
8,1,review committee,8.0
83,2,integer programming,41.5
4897,4,information retrieval,1224.25
371,2,french sentence,185.5
70528,142,noun,496.6760563380282
24,2,useful input,12.0
58,4,sentence beginning,14.5
33,1,planning knowledge,33.0
52,4,compression algorithm,13.0
25,1,usage scenario,25.0
6238,1398,communication,4.4620886981402
2,1,red perform,2.0
497,51,kana,9.745098039215685
30365,31,utterance,979.516129032258
54,28,oxford university press,1.928571428571429
13,1,gps information,13.0
64,1,same graph,64.0
10,2,incorrect pattern,5.0
12,2,apple skin,6.0
81,7,model cost,11.57142857142857
11,2,meaningful text,5.5
45,26,intranet,1.730769230769231
18,4,foundational work,4.5
91,24,final answer,3.791666666666667
129,1,reference model,129.0
106,3,chicago press,35.33333333333334
116,1,uiuc,116.0
170,14,standard english,12.14285714285714
207,1,positive polarity,207.0
3040,1,argument structure,3040.0
4,1,milton keynes,4.0
38,1,english vowel,38.0
103,4,class value,25.75
7,1,high level programming language,7.0
244,10,new edge,24.4
44,2,noun gender,22.0
53,2,first list,26.5
89,4,high error rate,22.25
19,4,event start,4.75
3,1,presentation script,3.0
56,2,system implementation,28.0
141,1,text vector,141.0
379,2,average sentence,189.5
2816,4,granularity,704.0
57,1,grammar need,57.0
24,3,practical language,8.0
3,2,job talk,1.5
1011,269,intervention,3.758364312267658
5,1,document template,5.0
429,12,real number,35.75
12162,165,paraphrase,73.7090909090909
191,2,specific class,95.5
4,1,language signal,4.0
74,1,important parameter,74.0
147,36,ieee,4.083333333333333
993,120,prague,8.275
125,2,chain model,62.5
33,1,dialogue excerpt,33.0
30,13,legibility,2.307692307692307
29,1,tree analysis,29.0
63930,1518,experiment,42.11462450592885
461,9,causation,51.22222222222222
27,1,minimal context,27.0
499,1,linearization,499.0
31,1,abbreviation dictionary,31.0
23,4,average text,5.75
1168,8,same data,146.0
7,1,personalized information,7.0
18,12,bilingualism,1.5
152,8,review text,19.0
50,3,overall text,16.66666666666667
197,17,simple english,11.58823529411765
640,128,web service,5.0
14,1,person focus,14.0
5,1,text literature,5.0
289,9,exhaustive search,32.11111111111111
22474,3369,network,6.670822202433957
77,5,experimental method,15.4
3,1,select output,3.0
472,1,relevant feature,472.0
141,1,language proficiency,141.0
41591,2988,sequence,13.91934404283802
195,22,complete system,8.863636363636363
107,4,drug interaction,26.75
3,1,relevant expertise,3.0
110,59,typesetting,1.864406779661017
23,1,basic goal,23.0
15,1,relational approach,15.0
4310,30,posterior,143.6666666666667
17,1,text lead,17.0
423,9,definite article,47.0
127,1,relation table,127.0
84,3,language context,28.0
431,42,consultation,10.26190476190476
1064,202,basic idea,5.267326732673268
46,7,geographical region,6.571428571428571
225,3,cognitive process,75.0
9,3,competitive level,3.0
2,1,infinitude,2.0
24696,2003,definition,12.32950574138792
24,2,game model,12.0
84,34,basic problem,2.470588235294118
27,3,student behavior,9.0
94,1,web crawler,94.0
14,2,work task,7.0
8,3,color information,2.666666666666667
35,3,performance measurement,11.66666666666667
600,4,constrains,150.0
737,474,manuscript,1.554852320675105
39582,5896,search,6.713364993215739
56,9,mouse cursor,6.222222222222222
852,1,segmenting,852.0
40,1,question phrase,40.0
5,3,av2,1.666666666666667
414,8,minimum number,51.75
61,7,quality output,8.714285714285714
43,4,feedback mechanism,10.75
782,30,initialize,26.06666666666667
14,5,minimal text,2.8
5202,2187,policy,2.378600823045268
149,1,source model,149.0
27,8,real environment,3.375
717,228,vietnamese,3.144736842105263
10,1,polynomial approximation,10.0
72,1,approximation method,72.0
865,2,hlt,432.5
170,6,original system,28.33333333333333
29,2,accurate evaluation,14.5
20,5,key sequence,4.0
8,1,initiative dialog system,8.0
36,1,language tutor,36.0
391,2,finite number,195.5
64,3,url http,21.33333333333333
7,3,world interpretation,2.333333333333333
9,2,robot action,4.5
6,3,coherent view,2.0
701,168,sorting,4.172619047619047
134,4,related text,33.5
58330,14652,question,3.981026481026481
9,6,taxiing,1.5
10,1,ambiguous way,10.0
104,1,translation technique,104.0
28,1,character data,28.0
147,33,interactivity,4.454545454545454
901,17,specific word,53.0
61,3,implementation issue,20.33333333333333
4,2,neutral view,2.0
713,1,temporal information,713.0
2623,2,sparsity,1311.5
16167,100,pronoun,161.67
16,4,order version,4.0
146,1,processing phase,146.0
57,1,infarction,57.0
10442,1813,interface,5.759514616657474
11,4,incorrect data,2.75
10,2,meaningless sentence,5.0
127,8,biological process,15.875
22,1,class experiment,22.0
16291,24,clustering,678.7916666666666
70,1,information network,70.0
52,3,testing material,17.33333333333333
2180,7,active learning,311.4285714285714
2770,8,prepositional phrase,346.25
5,1,facial expression recognition,5.0
12,2,fundamental insight,6.0
234,1,theoretical linguistics,234.0
51,4,appropriate category,12.75
4292,225,submission,19.07555555555556
428,76,affiliation,5.631578947368421
49,2,total duration,24.5
9,1,metaphorical reading,9.0
16,6,biological evolution,2.666666666666667
65,1,problem word,65.0
346,16,research work,21.625
822,21,transformational,39.14285714285715
177,3,ongoing research,59.0
94,1,recognition engine,94.0
4,1,user acceptance testing,4.0
430,4,previous example,107.5
46,7,google image,6.571428571428571
824,22,catalan,37.45454545454545
45,1,latter method,45.0
5,2,proper theory,2.5
7,2,italic text,3.5
532,1,logarithm,532.0
15,1,course topic,15.0
613,9,naturalness,68.11111111111111
358,14,limited set,25.57142857142857
275,2,training approach,137.5
4541,212,thesaurus,21.41981132075472
9,1,color perception,9.0
30,20,mid 1990s,1.5
22,7,overall weight,3.142857142857143
9,1,match performance,9.0
429,4,complex task,107.25
1809,306,assertion,5.911764705882353
152,16,basic structure,9.5
722,15,training process,48.13333333333333
347,5,elicitation,69.4
104,4,limited data,26.0
124,2,positive data,62.0
53,2,resampling method,26.5
5,1,response turn,5.0
18413,39,semantics,472.1282051282051
367,3,full paper,122.3333333333333
279,3,grammatical information,93.0
260,1,level task,260.0
150,14,new object,10.71428571428571
2,1,intuitive format,2.0
452,1,alignment error,452.0
19,8,developmental stage,2.375
54031,7899,process,6.840232940878592
35076,7840,role,4.473979591836735
8,1,object line,8.0
348,3,expressivity,116.0
55,1,text output,55.0
3000,5,previous section,600.0
186,1,context set,186.0
39,1,english structure,39.0
49,5,elearning,9.8
681,106,summation,6.424528301886792
15,2,design data,7.5
2,1,basic categorization,2.0
163,1,language theory,163.0
12,2,research software,6.0
17,1,inflection system,17.0
113,7,readable form,16.14285714285714
46,14,realtime,3.285714285714286
15,1,resource data,15.0
5803,31,unification,187.1935483870968
6,1,calendar view,6.0
17,9,server application,1.888888888888889
305,23,electronic dictionary,13.26086956521739
25,4,northwestern university,6.25
76253,42181,may,1.807757047011688
204,13,hci,15.69230769230769
296,2,linguistic research,148.0
33,17,aliasing,1.941176470588235
1348,309,user interface,4.362459546925566
3,1,university research program,3.0
591,149,time series,3.966442953020134
25,5,false conclusion,5.0
235,2,initial value,117.5
37,1,appropriate phrase,37.0
135,1,subdomains,135.0
81,15,2nd person,5.4
31,1,positive connotation,31.0
563,11,subsystem,51.18181818181818
23,4,conceptual approach,5.75
10,1,different equation,10.0
534,20,original word,26.7
95,24,descriptive text,3.958333333333333
72,1,different graph,72.0
1189,24,briscoe,49.54166666666666
14,1,meaningful interpretation,14.0
11,5,level range,2.2
236,1,book review editor,236.0
1370,70,chinese character,19.57142857142857
175,7,different phrase,25.0
156,5,precise definition,31.2
2,1,action formula,2.0
48,5,avignon,9.6
274,6,complex word,45.66666666666666
37,7,specific guideline,5.285714285714286
62,13,certain length,4.769230769230769
76,1,translation text,76.0
87,1,preposition phrase,87.0
63,3,word source,21.0
453,1,comparability,453.0
91,7,english transliteration,13.0
63,8,relevant question,7.875
60,11,noise ratio,5.454545454545454
81,1,normalization process,81.0
46,1,conversational structure,46.0
206,2,certain context,103.0
29,2,information visualization,14.5
297,17,caching,17.47058823529412
5,1,overarching framework,5.0
258,3,arbitrary number,86.0
38,2,other goal,19.0
67,10,quality text,6.7
51,30,obvious problem,1.7
266,1,different algorithm,266.0
45,1,weightage,45.0
11,1,fe2,11.0
143,90,difficulty level,1.588888888888889
5,1,double checking model,5.0
50,1,base structure,50.0
986,69,learning process,14.28985507246377
95,1,corpus creation,95.0
400,2,system response,200.0
456,7,level information,65.14285714285714
2588,14,chinese word,184.8571428571429
19,3,light approach,6.333333333333333
9,1,simple text file,9.0
72,2,annual conference,36.0
20,10,visual description,2.0
7,2,present collection,3.5
328,8,computer vision,41.0
651,15,second sentence,43.4
252,4,level analysis,63.0
18,1,kluwer international series,18.0
54,1,general sentence,54.0
595,11,previous sentence,54.09090909090909
127,1,axiomatization,127.0
752,1,cue word,752.0
3,1,original knowledge base,3.0
175,3,decision point,58.33333333333334
25,3,example concept,8.333333333333334
14747,138,linguistics,106.8623188405797
74,2,basic expression,37.0
45,1,text term,45.0
162,5,underlying assumption,32.4
139,25,romanization,5.56
9,1,practical evaluation,9.0
36,15,second paragraph,2.4
39,2,specific sequence,19.5
67,3,decision theory,22.33333333333333
43,25,input device,1.72
37,3,reference problem,12.33333333333333
44,2,theoretical level,22.0
1023,69,lisp,14.82608695652174
61,1,process word,61.0
4,2,use irony,2.0
22,2,random variation,11.0
159,2,exact test,79.5
52268,2678,instance,19.51755041075429
5,1,language mix,5.0
3448,2,viterbi,1724.0
32,2,appropriate tool,16.0
3,1,concept hand,3.0
3146,208,readability,15.125
93,1,domain structure,93.0
307,38,first question,8.078947368421053
9,1,level parallelism,9.0
6342,6,generative,1057.0
114,1,feedforward,114.0
80,1,radio news,80.0
2,1,taido,2.0
116,1,human participant,116.0
60,4,standard answer,15.0
10,2,online advertising,5.0
34,4,hilbert space,8.5
11,1,program performs,11.0
230,1,syntactic theory,230.0
162,18,similar topic,9.0
10,2,sound data,5.0
13,2,csv file,6.5
856,144,une,5.944444444444445
31,4,presentation format,7.75
394,2,nlm,197.0
3244,2,phonological,1622.0
1979,323,real time,6.126934984520124
20407,495,sentiment,41.22626262626262
174,1,student response,174.0
59,2,intuitive idea,29.5
38,5,day workshop,7.6
14,2,letter pattern,7.0
435,1,mixed initiative,435.0
54,27,game world,2.0
7,3,research process,2.333333333333333
74,2,national university,37.0
59,1,business news,59.0
8,2,calculation algorithm,4.0
160,56,simple question,2.857142857142857
635,3,text data,211.6666666666667
49,1,brown university,49.0
83,9,pelletier,9.222222222222221
11,3,hypotenuse,3.666666666666667
69,6,arabic letter,11.5
18,1,deterministic nature,18.0
578,24,recent research,24.08333333333333
78,1,concept accuracy,78.0
32,1,obvious case,32.0
91,2,ibm research,45.5
22,1,speech language model,22.0
14637,3401,scale,4.303734195824758
1239,53,solver,23.37735849056604
558,1,default value,558.0
22,9,human genome,2.444444444444445
69,3,original method,23.0
35,1,low dimension,35.0
110,2,word grammar,55.0
32293,618,precision,52.25404530744336
35,1,tag system,35.0
125,2,conceptual information,62.5
21,3,irrelevant content,7.0
33,1,experimental analysis,33.0
286,1,intelligibility,286.0
68,2,straightforward method,34.0
2493,1,syntactic feature,2493.0
866,164,compiler,5.280487804878049
106,2,contrast set,53.0
232,3,grammatical form,77.33333333333333
24,1,work language,24.0
12,1,indian institute,12.0
3527,49,indexing,71.9795918367347
644,16,generalizing,40.25
133,39,dyslexia,3.41025641025641
1519,1,sures,1519.0
50,11,process information,4.545454545454546
820,17,source document,48.23529411764706
27,3,discrete structure,9.0
41,3,current solution,13.66666666666667
609,25,katakana,24.36
535,4,challenging task,133.75
209,2,new input,104.5
81,3,such research,27.0
9772,19,antecedent,514.3157894736842
9,1,xml namespaces,9.0
150,12,second layer,12.5
13360,39,tweet,342.5641025641025
15,6,cga,2.5
30,7,cuneiform,4.285714285714286
259,13,analysis method,19.92307692307692
957,579,case study,1.652849740932643
1436,156,clarification,9.205128205128204
3035,84,small number,36.13095238095238
267,37,key issue,7.216216216216216
181,19,overall structure,9.526315789473685
134,5,whole phrase,26.8
31,1,correct query,31.0
40,1,correct data,40.0
18,4,html version,4.5
133,3,pattern set,44.33333333333334
27,2,interrogative form,13.5
546,58,efficacy,9.413793103448276
52,9,majority opinion,5.777777777777778
5,1,insert function,5.0
27,2,case use,13.5
104,1,overall system performance,104.0
544,2,same document,272.0
2460,2,computes,1230.0
212,2,example table,106.0
76,14,mim,5.428571428571429
109,2,correct value,54.5
81,1,cgn,81.0
18,1,stress model,18.0
11196,2226,slot,5.029649595687331
700,180,articulation,3.888888888888889
294,6,entrainment,49.0
8,1,english sentence structure,8.0
54,1,test system,54.0
26,8,actual topic,3.25
240,67,new technique,3.582089552238806
12366,2453,evidence,5.041174072564207
82,3,correct character,27.33333333333333
13,1,letter system,13.0
3,1,writing equation,3.0
28,3,data retrieval,9.333333333333334
3,2,nurture debate,1.5
65,5,additional input,13.0
38,2,dynamic process,19.0
312,12,scientific paper,26.0
21,6,coherent structure,3.5
18,3,training topic,6.0
7335,337,hmm,21.76557863501484
1534,15,presupposition,102.2666666666667
13,1,tool interface,13.0
3,1,speed text,3.0
29,1,input state,29.0
117,5,time information,23.4
54,5,functional programming,10.8
151,20,personalization,7.55
210,7,word entry,30.0
39519,73,baseline,541.3561643835617
